Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
"50429267",04/30/2021 11:39:00 PM,05/04/2021 09:30:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10003",112 2 AVENUE,2 AVENUE,E 6 ST,E 7 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/04/2021 09:30:00 PM,03 MANHATTAN,"1004480005",MANHATTAN,"987501","204417",PHONE,Unspecified,MANHATTAN,,,,,,,,40.7277535384088,-73.9882705415343,"(40.72775353840884, -73.98827054153428)"
"50459391",05/03/2021 09:16:00 AM,05/05/2021 10:21:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,"10038",215 PARK ROW,PARK ROW,PEARL ST,CHATHAM SQ,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,05/05/2021 10:21:00 AM,03 MANHATTAN,"1001170001",MANHATTAN,"984414","199139",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7132672967092,-73.9994084241427,"(40.71326729670923, -73.99940842414269)"
"50456192",05/03/2021 08:33:00 AM,05/05/2021 10:19:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10023",218 WEST   72 STREET,WEST   72 STREET,BROADWAY,WEST END AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,05/05/2021 10:19:00 AM,07 MANHATTAN,"1011630043",MANHATTAN,"989032","223113",PHONE,Unspecified,MANHATTAN,,,,,,,,40.7790686179393,-73.98273346797,"(40.7790686179393, -73.98273346797001)"
"50462775",05/03/2021 11:24:00 PM,05/05/2021 02:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10017",499 LEXINGTON AVENUE,LEXINGTON AVENUE,E 46 ST,E 47 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/05/2021 02:00:00 AM,06 MANHATTAN,,MANHATTAN,"991511","214170",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7545207120901,-73.973792118729,"(40.754520712090134, -73.97379211872898)"
"50464267",05/03/2021 08:59:00 PM,05/05/2021 03:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10002",48 STANTON STREET,STANTON STREET,FORSYTH ST,ELDRIDGE ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/05/2021 03:45:00 AM,03 MANHATTAN,"1004220072",MANHATTAN,"986813","202373",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7221434806579,-73.9907535923068,"(40.722143480657905, -73.99075359230677)"
"50464323",05/03/2021 10:09:00 PM,05/05/2021 07:14:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10023",165 WEST END AVENUE,WEST END AVENUE,W 66 ST,W 70 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection attempted to inspect this complaint but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/05/2021 07:14:00 PM,07 MANHATTAN,"1011797501",MANHATTAN,"987983","222366",PHONE,Unspecified,MANHATTAN,,,,,,,,40.7770188052264,-73.9865215433328,"(40.77701880522641, -73.98652154333283)"
"50470420",05/04/2021 12:10:00 AM,05/05/2021 03:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10003",111 5 AVENUE,5 AVENUE,E 18 ST,E 19 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/05/2021 03:00:00 AM,05 MANHATTAN,"1008470001",MANHATTAN,"986564","208402",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7386916784555,-73.991649823862,"(40.73869167845553, -73.991649823862)"
"50471783",05/04/2021 01:25:00 AM,05/05/2021 12:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10012",160 BLEECKER STREET,BLEECKER STREET,THOMPSON ST,SULLIVAN ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/05/2021 12:45:00 AM,02 MANHATTAN,"1005257501",MANHATTAN,"984276","204698",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7285254122499,-73.9999061921096,"(40.72852541224985, -73.99990619210965)"
"50466951",05/04/2021 02:04:00 AM,05/05/2021 01:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10017",280 PARK AVENUE,PARK AVENUE,E 48 ST,E 49 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/05/2021 01:00:00 AM,05 MANHATTAN,"1012840033",MANHATTAN,"991223","214717",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7560223196794,-73.9748310596962,"(40.756022319679424, -73.97483105969624)"
"50477487",05/05/2021 01:50:00 AM,05/05/2021 07:31:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10001",,,,,9 AVENUE,WEST 34 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,05/05/2021 07:31:00 AM,04 MANHATTAN,,MANHATTAN,"985274","213756",PHONE,Unspecified,MANHATTAN,,,,,,,,40.753387309235,-73.9963040334097,"(40.75338730923498, -73.99630403340966)"
"50479672",05/05/2021 12:22:00 AM,05/05/2021 12:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10005",55 LIBERTY STREET,LIBERTY STREET,NASSAU ST,LIBERTY PL,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,05/05/2021 12:45:00 AM,01 MANHATTAN,"1000640008",MANHATTAN,"981614","197472",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7086913866337,-74.0095078470476,"(40.708691386633724, -74.0095078470476)"
"50479674",05/05/2021 12:01:00 AM,05/05/2021 12:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10005",20 PINE STREET,PINE STREET,NASSAU ST,WILLIAM ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,05/05/2021 12:45:00 AM,01 MANHATTAN,"1000447501",MANHATTAN,"981488","197058",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7075550161419,-74.0099621494228,"(40.7075550161419, -74.00996214942282)"
"51247680",07/18/2021 10:30:00 AM,07/25/2021 08:30:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10002",185 EAST HOUSTON STREET,EAST HOUSTON STREET,1 AVE,ORCHARD ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/25/2021 08:30:00 AM,03 MANHATTAN,"1004170056",MANHATTAN,"987585","202583",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7227196225251,-73.9879683822554,"(40.72271962252507, -73.98796838225542)"
"50858510",06/12/2021 09:01:00 AM,06/19/2021 09:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10007",118 DUANE STREET,DUANE STREET,TRIMBLE PL,CHURCH ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/19/2021 09:00:00 AM,01 MANHATTAN,"1001500017",MANHATTAN,"982381","200072",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.715827962934,-74.0067420594885,"(40.71582796293405, -74.00674205948847)"
"50861047",06/12/2021 09:04:00 AM,06/19/2021 01:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10034",530 WEST  215 STREET,WEST  215 STREET,PARK TER E,PARK TER W,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/19/2021 01:00:00 PM,12 MANHATTAN,"1022430339",MANHATTAN,"1007131","256391",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.870378901919,-73.9172693265538,"(40.870378901919, -73.91726932655375)"
"50861118",06/12/2021 12:49:00 PM,06/19/2021 02:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10280",395 SOUTH END AVENUE,SOUTH END AVENUE,ALBANY ST,LIBERTY ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/19/2021 02:00:00 PM,01 MANHATTAN,"1000160100",MANHATTAN,"979853","198464",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7114134913573,-74.0158602848585,"(40.71141349135731, -74.01586028485849)"
"50862418",06/12/2021 08:58:00 AM,06/19/2021 10:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10027",121 WEST  125 STREET,WEST  125 STREET,LENOX AVE,ADAM CLAYTON POWELL JR BLVD,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/19/2021 10:00:00 AM,10 MANHATTAN,"1019100001",MANHATTAN,"999095","233716",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8081598086449,-73.9463752165691,"(40.80815980864494, -73.94637521656907)"
"50792343",06/06/2021 09:10:00 AM,06/06/2021 03:13:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10011",378 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WAVERLY PL,GREENWICH AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,06/06/2021 03:13:00 PM,02 MANHATTAN,"1005530001",MANHATTAN,"984256","206338",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7330268106431,-73.9999783505629,"(40.73302681064309, -73.99997835056291)"
"50863728",06/12/2021 09:37:00 AM,06/19/2021 10:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10013",220 CHURCH STREET,CHURCH STREET,THOMAS ST,WORTH ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/19/2021 10:00:00 AM,01 MANHATTAN,"1001480015",MANHATTAN,"982461","200437",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7168298170406,-74.0064535718169,"(40.71682981704064, -74.00645357181688)"
"50865097",06/12/2021 09:53:00 AM,06/19/2021 09:15:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10029",115 EAST   97 STREET,EAST   97 STREET,PARK AVE,LEXINGTON AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/19/2021 09:15:00 AM,11 MANHATTAN,"1016250007",MANHATTAN,"997772","225955",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7868601017713,-73.9511699332322,"(40.78686010177132, -73.9511699332322)"
"51316026",07/24/2021 09:10:00 AM,07/31/2021 12:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10021",337 EAST   74 STREET,EAST   74 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/31/2021 12:00:00 PM,08 MANHATTAN,"1014490011",MANHATTAN,"996317","219709",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7697185880291,-73.9564353833344,"(40.769718588029114, -73.9564353833344)"
"51317749",07/24/2021 03:16:00 PM,07/31/2021 11:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,"10021",355 EAST   76 STREET,EAST   76 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/31/2021 11:00:00 AM,08 MANHATTAN,"1014510017",MANHATTAN,"996658","220125",PHONE,Unspecified,MANHATTAN,,,,,,,,40.7708599274644,-73.9552035278928,"(40.77085992746439, -73.95520352789282)"
"51324569",07/24/2021 08:26:00 AM,07/31/2021 08:15:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10003",97 5 AVENUE,5 AVENUE,E 17 ST,E 18 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/31/2021 08:15:00 AM,05 MANHATTAN,"1008460001",MANHATTAN,"986420","208141",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7379753346338,-73.9921695387181,"(40.737975334633845, -73.99216953871813)"
"50911745",06/17/2021 09:51:00 PM,06/21/2021 09:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10040",549 AUDUBON AVENUE,AUDUBON AVENUE,W 192 ST,W 193 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/21/2021 09:00:00 PM,12 MANHATTAN,"1021600018",MANHATTAN,"1004411","251097",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8558551086062,-73.9271199324216,"(40.85585510860622, -73.92711993242162)"
"50918836",06/17/2021 11:35:00 PM,06/22/2021 04:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10075",504 EAST   79 STREET,EAST   79 STREET,YORK AVE,EAST END AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/22/2021 04:00:00 AM,08 MANHATTAN,"1014900044",MANHATTAN,"998125","220235",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7711596678695,-73.9499070071888,"(40.7711596678695, -73.94990700718883)"
"50928653",06/18/2021 09:46:00 AM,06/22/2021 05:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,,ED KOCH QUEENSBORO BRDG,ED KOCH QUEENSBORO BRDG,ROOSEVELT ISLAND SHORELINE,ED KOCH QUEENSBORO BRDG,,,ADDRESS,,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/22/2021 05:00:00 AM,Unspecified MANHATTAN,,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,,,,,,,
"50928660",06/18/2021 01:02:00 AM,06/21/2021 08:15:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10040",621 WEST  189 STREET,WEST  189 STREET,ST NICHOLAS AVE,WADSWORTH AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/21/2021 08:15:00 PM,12 MANHATTAN,"1021680061",MANHATTAN,"1003434","250624",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8545590421283,-73.9306530451503,"(40.854559042128265, -73.93065304515034)"
"50930227",06/18/2021 04:39:00 AM,06/22/2021 03:30:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,"10011",159 WEST   24 STREET,WEST   24 STREET,AVENUE OF THE AMERICAS,7 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/22/2021 03:30:00 AM,04 MANHATTAN,"1008007505",MANHATTAN,"985936","210427",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7442499412471,-73.9939154833631,"(40.744249941247126, -73.99391548336312)"
